time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-8.44118005327,7.96051540609,26.5409271471,0.143603981533,0.096919471435,0.0,-5.03017946452,5.16826173729,5.37791889214,-0.0990152490983,-0.0890790661795,0.0,450.3291913726377,447.0737426860015,448.0723165431068,447.8872477910265
4.379999999999995,-8.74583491544,8.27285972029,26.8670449792,0.138123571555,0.0913958255415,0.0,-5.12458354022,5.24240391853,5.49234487337,-0.0792538116162,-0.0988082991885,0.0,483.37848057276597,482.63814171742547,480.54452360309864,482.0339843433414
4.439999999999993,-9.05585606382,8.58917478679,27.197621196,0.133349700234,0.0853063810311,0.0,-5.20912160862,5.3008511038,5.52697308489,-0.0801929092,-0.107477203688,0.0,459.8084274783356,459.1123924715653,457.9318279568418,457.8522300355771
4.499999999999992,-9.37094587037,8.90898317017,27.5310802497,0.128344442974,0.0788896443485,0.0,-5.2934709478,5.35880224807,5.58832039389,-0.0908122079271,-0.105903948857,0.0,467.2290736018636,467.3423208249533,466.3932079109162,465.55749806309416
4.559999999999991,-9.69084010123,9.23184690987,27.865950099,0.122878770382,0.0741216453716,0.0,-5.36945966473,5.40275504216,5.57440933797,-0.0916648649511,-0.0513856772879,0.0,441.3482330393921,445.8196952933001,442.7394335150613,442.66225805354225
4.6199999999999894,-10.0153760082,9.55741377715,28.2015454259,0.117275847026,0.0711911620709,0.0,-5.44831293531,5.44881341486,5.61213295257,-0.0970559981633,-0.0441863551777,0.0,457.62754377049663,458.1989690901149,459.61494423113413,459.18029271147105
4.679999999999988,-10.3444356069,9.88529531105,28.5367223541,0.112005651988,0.0685061569792,0.0,-5.52035059186,5.48005260425,5.56095263001,-0.0738833660241,-0.0459017157447,0.0,429.83270730447873,429.6860521720667,429.745202020643,431.6984682331225
4.739999999999987,-10.6780444349,10.2153222021,28.872223604,0.107663945809,0.0654545462426,0.0,-5.59984762321,5.52028473576,5.62228569275,-0.069481641947,-0.0632935374382,0.0,465.99493092757024,464.63151171619404,464.1020973563158,464.44372402111674
4.799999999999986,-11.0162864765,10.5474691359,29.2096713016,0.103417015569,0.0613555740371,0.0,-5.67476485308,5.55082105383,5.62619685205,-0.0735175248453,-0.0809547181429,0.0,447.52446009043024,446.08061911322375,447.78801859606926,447.4557047156513
4.859999999999984,-11.3590822322,10.8815046204,29.5488626202,0.0990282250095,0.0563156617742,0.0,-5.75151293293,5.58316524348,5.68017896036,-0.0724150146207,-0.0909072948853,0.0,463.1148030771297,462.325619608254,461.7638777721205,461.84693038626057
4.919999999999983,-11.7065170195,11.2175296531,29.8928656199,0.094932150948,0.0507692586415,0.0,-5.8292983716,5.61710580855,5.78631520072,-0.0610532830658,-0.0956942112913,0.0,477.2326657013277,476.86049009974266,478.36114935262395,479.2225438659241
4.979999999999982,-12.0582601264,11.5549398816,30.2374386271,0.0910921361124,0.0452983547435,0.0,-5.89533164708,5.62960787063,5.70025668622,-0.0706602081209,-0.0834184799904,0.0,417.04292163957234,418.10641530450806,418.62692086925557,417.7865991779546
5.0399999999999805,-12.4139672333,11.8930940944,30.5776405655,0.0866944576267,0.0401268230517,0.0,-5.96143156955,5.64182761176,5.64045739295,-0.0791627691895,-0.0924091703804,0.0,425.41709848231255,424.63982060923723,425.1699840498021,424.4362281447588
